years,window_start,actual_start,actual_end,allocation,weekly_budget,contributed,final_value,profit,roi,worst_interim_loss,terminal_tqqq_market_weight,maximum_tqqq_market_weight
10,2006-07-01,2006-07-03,2016-07-01,30_TQQQ_70_cash,100.0,52200.0,117096.26907872902,64896.26907872902,1.2432235455695215,-0.2624077115227703,0.6879490671437829,0.7572221630813295
10,2006-08-01,2006-08-01,2016-08-01,100_QQQ,100.0,52300.0,114155.64393294622,61855.643932946216,1.1827082969970597,-0.42141757028013827,0.0,0.0
10,2006-08-01,2006-08-01,2016-08-01,100_QLD,100.0,52300.0,203741.90584608752,151441.90584608752,2.8956387351068362,-0.7192344792278431,0.0,0.0
10,2006-08-01,2006-08-01,2016-08-01,100_TQQQ,100.0,52300.0,327664.4644890785,275364.4644890785,5.2650949233093405,-0.8752869067576917,1.0,1.0
10,2006-08-01,2006-08-01,2016-08-01,50_TQQQ_only,50.0,26150.0,163832.23224453925,137682.23224453925,5.2650949233093405,-0.8752869067576917,1.0,1.0
10,2006-08-01,2006-08-01,2016-08-01,50_TQQQ_50_QQQ,100.0,52300.0,220910.05421101235,168610.05421101235,3.2239016101531996,-0.648352238518915,0.7416241548157305,0.7642383150222425
10,2006-08-01,2006-08-01,2016-08-01,50_50_monthly_rebalance,100.0,52300.0,206618.52927816502,154318.52927816502,2.9506410951847997,-0.7112171104372582,0.4999999999999904,0.5744019201651169
10,2006-08-01,2006-08-01,2016-08-01,50_TQQQ_50_cash,100.0,52300.0,189982.23224453925,137682.23224453925,2.6325474616546702,-0.4376434533788459,0.8623555493003129,0.8793067042282849
10,2006-08-01,2006-08-01,2016-08-01,30_TQQQ_70_cash,100.0,52300.0,134909.33934672354,82609.33934672354,1.579528476992802,-0.26258607202730755,0.7286325751999235,0.7574194396279366
10,2006-09-01,2006-09-01,2016-09-01,100_QQQ,100.0,52300.0,114075.19558277134,61775.19558277134,1.181170087624691,-0.4253556964710168,0.0,0.0
10,2006-09-01,2006-09-01,2016-09-01,100_QLD,100.0,52300.0,204694.67313936303,152394.67313936303,2.9138560829706126,-0.7217235800017199,0.0,0.0
10,2006-09-01,2006-09-01,2016-09-01,100_TQQQ,100.0,52300.0,332316.91985961964,280016.91985961964,5.354052004964046,-0.8761484093922511,1.0,1.0
10,2006-09-01,2006-09-01,2016-09-01,50_TQQQ_only,50.0,26150.0,166158.45992980982,140008.45992980982,5.354052004964046,-0.8761484093922511,1.0,1.0
10,2006-09-01,2006-09-01,2016-09-01,50_TQQQ_50_QQQ,100.0,52300.0,223196.05772119548,170896.05772119548,3.267611046294369,-0.650752052931634,0.7444506933781332,0.7651099209482967
10,2006-09-01,2006-09-01,2016-09-01,50_50_monthly_rebalance,100.0,52300.0,207586.4149570056,155286.4149570056,2.9691475135182714,-0.7137603107169506,0.49999999999998906,0.574369622344514
10,2006-09-01,2006-09-01,2016-09-01,50_TQQQ_50_cash,100.0,52300.0,192308.45992980982,140008.45992980982,2.677026002482023,-0.43807420469612557,0.8640205427803622,0.8793856427220778
10,2006-09-01,2006-09-01,2016-09-01,30_TQQQ_70_cash,100.0,52300.0,136305.07595788589,84005.07595788589,1.6062156014892137,-0.26284452281767556,0.731411323146092,0.7575561171581009
10,2006-10-01,2006-10-02,2016-09-30,100_QQQ,100.0,52200.0,115066.0967418629,62866.0967418629,1.2043313552081014,-0.42858853727447643,0.0,0.0
10,2006-10-01,2006-10-02,2016-09-30,100_QLD,100.0,52200.0,209845.3472719784,157645.3472719784,3.020025809808015,-0.7231386568705795,0.0,0.0
10,2006-10-01,2006-10-02,2016-09-30,100_TQQQ,100.0,52200.0,347078.32319467555,294878.32319467555,5.649010022886505,-0.876141981007337,1.0,1.0
10,2006-10-01,2006-10-02,2016-09-30,50_TQQQ_only,50.0,26100.0,173539.16159733778,147439.16159733778,5.649010022886505,-0.876141981007337,1.0,1.0
10,2006-10-01,2006-10-02,2016-09-30,50_TQQQ_50_QQQ,100.0,52200.0,231072.20996826922,178872.20996826922,3.4266706890473033,-0.6523652591409066,0.7510170159413291,0.7663366648072383
10,2006-10-01,2006-10-02,2016-09-30,50_50_monthly_rebalance,100.0,52200.0,212655.95869959227,160455.95869959227,3.073868940605216,-0.715185443318338,0.507738705764999,0.5743319559913578
10,2006-10-01,2006-10-02,2016-09-30,50_TQQQ_50_cash,100.0,52200.0,199639.16159733778,147439.16159733778,2.8245050114432524,-0.4380709905036685,0.8692641273827707,0.8796694623304837
10,2006-10-01,2006-10-02,2016-09-30,30_TQQQ_70_cash,100.0,52200.0,140663.49695840268,88463.49695840268,1.6947030068659519,-0.26284259430220114,0.7402311133299515,0.7580477395570661
10,2006-11-01,2006-11-01,2016-11-01,100_QQQ,100.0,52300.0,111805.42351234467,59505.42351234467,1.1377710040601277,-0.43016735461366506,0.0,0.0
10,2006-11-01,2006-11-01,2016-11-01,100_QLD,100.0,52300.0,198941.88618790192,146641.88618790192,2.8038601565564423,-0.7232994545857097,0.0,0.0
10,2006-11-01,2006-11-01,2016-11-01,100_TQQQ,100.0,52300.0,321983.8458473289,269683.8458473289,5.1564788880942425,-0.8755341598523774,1.0,1.0
10,2006-11-01,2006-11-01,2016-11-01,50_TQQQ_only,50.0,26150.0,160991.92292366445,134841.92292366445,5.1564788880942425,-0.8755341598523774,1.0,1.0
10,2006-11-01,2006-11-01,2016-11-01,50_TQQQ_50_QQQ,100.0,52300.0,216894.63467983677,164594.63467983677,3.1471249460771853,-0.6528507572330212,0.7422586693364194,0.7673784666274112
10,2006-11-01,2006-11-01,2016-11-01,50_50_monthly_rebalance,100.0,52300.0,201617.46369922266,149317.46369922266,2.85501842637137,-0.7153274020545328,0.49999999999998795,0.574302975916363
10,2006-11-01,2006-11-01,2016-11-01,50_TQQQ_50_cash,100.0,52300.0,187141.92292366445,134841.92292366445,2.5782394440471212,-0.4377670799261887,0.8602664780212468,0.8799912779083646
10,2006-11-01,2006-11-01,2016-11-01,30_TQQQ_70_cash,100.0,52300.0,133205.15375419866,80905.15375419866,1.5469436664282727,-0.2626602479557133,0.7251607841874058,0.7586055652919745
10,2006-12-01,2006-12-01,2016-12-01,100_QQQ,100.0,52300.0,110500.77150184911,58200.771501849114,1.1128254589263693,-0.43113841590421276,0.0,0.0
10,2006-12-01,2006-12-01,2016-12-01,100_QLD,100.0,52300.0,195101.48259958328,142801.48259958328,2.7304298776210953,-0.7228784647492257,0.0,0.0
10,2006-12-01,2006-12-01,2016-12-01,100_TQQQ,100.0,52300.0,313677.9692878387,261377.96928783873,4.997666716784679,-0.8745587645908639,1.0,1.0
10,2006-12-01,2006-12-01,2016-12-01,50_TQQQ_only,50.0,26150.0,156838.98464391936,130688.98464391936,4.997666716784679,-0.8745587645908639,1.0,1.0
10,2006-12-01,2006-12-01,2016-12-01,50_TQQQ_50_QQQ,100.0,52300.0,212089.37039484392,159789.37039484392,3.055246087855524,-0.6528485902475383,0.7394947910493315,0.7684499934195962
10,2006-12-01,2006-12-01,2016-12-01,50_50_monthly_rebalance,100.0,52300.0,197566.00375299132,145266.00375299132,2.7775526530208667,-0.7148697737082427,0.49999999999999595,0.5742742107627082
10,2006-12-01,2006-12-01,2016-12-01,50_TQQQ_50_cash,100.0,52300.0,182988.98464391936,130688.98464391936,2.4988333583923397,-0.43727938229543195,0.8570952232404282,0.8803639477077743
10,2006-12-01,2006-12-01,2016-12-01,30_TQQQ_70_cash,100.0,52300.0,130713.39078635162,78413.39078635162,1.4993000150354039,-0.2623676293772592,0.7199215797267604,0.7592520561221602
10,2007-01-01,2007-01-03,2016-12-30,100_QQQ,100.0,52200.0,112483.87214530006,60283.87214530006,1.1548634510593883,-0.43194109332708397,0.0,0.0
10,2007-01-01,2007-01-03,2016-12-30,100_QLD,100.0,52200.0,203853.25084997513,151653.25084997513,2.9052346906125504,-0.7219320356783387,0.0,0.0
10,2007-01-01,2007-01-03,2016-12-30,100_TQQQ,100.0,52200.0,337334.72087946255,285134.72087946255,5.462350974702348,-0.8730409205341174,1.0,1.0
10,2007-01-01,2007-01-03,2016-12-30,50_TQQQ_only,50.0,26100.0,168667.36043973127,142567.36043973127,5.462350974702348,-0.8730409205341174,1.0,1.0
10,2007-01-01,2007-01-03,2016-12-30,50_TQQQ_50_QQQ,100.0,52200.0,224909.2965123813,172709.2965123813,3.308607212880868,-0.6524910069306007,0.7499350318338046,0.7698097392546333
10,2007-01-01,2007-01-03,2016-12-30,50_50_monthly_rebalance,100.0,52200.0,206446.85162110464,154246.85162110464,2.9549205291399354,-0.7138670061880685,0.5125777992153693,0.5742372896311723
10,2007-01-01,2007-01-03,2016-12-30,50_TQQQ_50_cash,100.0,52200.0,194767.36043973127,142567.36043973127,2.731175487351174,-0.4365204602670587,0.8659939738307622,0.8808620285255058
10,2007-01-01,2007-01-03,2016-12-30,30_TQQQ_70_cash,100.0,52200.0,137740.41626383876,85540.41626383876,1.6387052924107044,-0.26191227616023527,0.7347183855607897,0.7601169700057417
10,2007-02-01,2007-02-01,2017-02-01,100_QQQ,100.0,52300.0,118458.4565216902,66158.4565216902,1.264980048215874,-0.4325685612348944,0.0,0.0
10,2007-02-01,2007-02-01,2017-02-01,100_QLD,100.0,52300.0,226989.68671740475,174689.68671740475,3.3401469735641447,-0.7211064136762233,0.0,0.0
10,2007-02-01,2007-02-01,2017-02-01,100_TQQQ,100.0,52300.0,398307.7209729775,346007.7209729775,6.615826404837046,-0.8717286154722407,1.0,1.0
10,2007-02-01,2007-02-01,2017-02-01,50_TQQQ_only,50.0,26150.0,199153.86048648876,173003.86048648876,6.615826404837046,-0.8717286154722407,1.0,1.0
10,2007-02-01,2007-02-01,2017-02-01,50_TQQQ_50_QQQ,100.0,52300.0,258383.08874733385,206083.08874733385,3.9404032265264597,-0.6521485883535676,0.7707697181421814,0.7720350168756901
10,2007-02-01,2007-02-01,2017-02-01,50_50_monthly_rebalance,100.0,52300.0,230167.31028704531,177867.31028704531,3.400904594398572,-0.7129931680715611,0.49999999999999123,0.574206069904246
10,2007-02-01,2007-02-01,2017-02-01,50_TQQQ_50_cash,100.0,52300.0,225303.86048648876,173003.86048648876,3.307913202418523,-0.4358643077361203,0.8839345231655799,0.8850769464979542
10,2007-02-01,2007-02-01,2017-02-01,30_TQQQ_70_cash,100.0,52300.0,156102.31629189325,103802.31629189325,1.9847479214511137,-0.2615185846416722,0.7654743320301312,0.7674760282845156
10,2007-03-01,2007-03-01,2017-03-01,100_QQQ,100.0,52300.0,123291.0947587033,70991.0947587033,1.3573823089618222,-0.4327977852045697,0.0,0.0
10,2007-03-01,2007-03-01,2017-03-01,100_QLD,100.0,52300.0,247317.79719110313,195017.79719110313,3.7288297742084726,-0.7198686142426707,0.0,0.0
10,2007-03-01,2007-03-01,2017-03-01,100_TQQQ,100.0,52300.0,455552.7245962566,403252.7245962566,7.710377143331867,-0.8701234441841081,1.0,1.0
10,2007-03-01,2007-03-01,2017-03-01,50_TQQQ_only,50.0,26150.0,227776.3622981283,201626.3622981283,7.710377143331867,-0.8701234441841081,1.0,1.0
10,2007-03-01,2007-03-01,2017-03-01,50_TQQQ_50_QQQ,100.0,52300.0,289421.90967747994,237121.90967747994,4.533879726146844,-0.6514606146943389,0.7870045586802777,0.7870045586802777
10,2007-03-01,2007-03-01,2017-03-01,50_50_monthly_rebalance,100.0,52300.0,251034.03436611054,198734.03436611054,3.7998859343424582,-0.7116987306475063,0.4999999999999944,0.5741742314979855
10,2007-03-01,2007-03-01,2017-03-01,50_TQQQ_50_cash,100.0,52300.0,253926.3622981283,201626.3622981283,3.8551885716659333,-0.43506172209205407,0.8970173881776876,0.8970173881776876
10,2007-03-01,2007-03-01,2017-03-01,30_TQQQ_70_cash,100.0,52300.0,173275.817378877,120975.817378877,2.31311314299956,-0.2610370332552324,0.7887183534679265,0.7887183534679265
10,2007-04-01,2007-04-02,2017-03-31,100_QQQ,100.0,52200.0,123089.49084097041,70889.49084097041,1.3580362230070961,-0.4342895008077895,0.0,0.0
10,2007-04-01,2007-04-02,2017-03-31,100_QLD,100.0,52200.0,248683.56712452753,196483.56712452753,3.7640530100484204,-0.7193570275180049,0.0,0.0
10,2007-04-01,2007-04-02,2017-03-31,100_TQQQ,100.0,52200.0,462993.64539558673,410793.64539558673,7.869610065049555,-0.8686288172575222,1.0,1.0
10,2007-04-01,2007-04-02,2017-03-31,50_TQQQ_only,50.0,26100.0,231496.82269779337,205396.82269779337,7.869610065049555,-0.8686288172575222,1.0,1.0
10,2007-04-01,2007-04-02,2017-03-31,50_TQQQ_50_QQQ,100.0,52200.0,293041.5681182786,240841.56811827858,4.613823144028325,-0.6514591590326557,0.7899794700946854,0.7902100658594754
10,2007-04-01,2007-04-02,2017-03-31,50_50_monthly_rebalance,100.0,52200.0,252401.65281501494,200201.65281501494,3.8352807052684854,-0.711156054453,0.503388339775239,0.5741284984718685
10,2007-04-01,2007-04-02,2017-03-31,50_TQQQ_50_cash,100.0,52200.0,257596.82269779337,205396.82269779337,3.9348050325247774,-0.43431440862876103,0.8986788745037437,0.8988646119953746
10,2007-04-01,2007-04-02,2017-03-31,30_TQQQ_70_cash,100.0,52200.0,175438.093618676,123238.09361867601,2.360883019514866,-0.26058864517725666,0.7917214029957392,0.7920578423803798
10,2007-05-01,2007-05-01,2017-05-01,100_QQQ,100.0,52300.0,126675.54504554279,74375.54504554279,1.422094551540015,-0.4346859620800706,0.0,0.0
10,2007-05-01,2007-05-01,2017-05-01,100_QLD,100.0,52300.0,264490.1586592952,212190.15865929518,4.057173205722661,-0.7181512897627305,0.0,0.0
10,2007-05-01,2007-05-01,2017-05-01,100_TQQQ,100.0,52300.0,510443.63704150077,458143.63704150077,8.759916578231373,-0.866894981595758,1.0,1.0
10,2007-05-01,2007-05-01,2017-05-01,50_TQQQ_only,50.0,26150.0,255221.81852075038,229071.81852075038,8.759916578231373,-0.866894981595758,1.0,1.0
10,2007-05-01,2007-05-01,2017-05-01,50_TQQQ_50_QQQ,100.0,52300.0,318559.59104352177,266259.59104352177,5.091005564885694,-0.6507904718379143,0.8011744919834539,0.8011744919834539
10,2007-05-01,2007-05-01,2017-05-01,50_50_monthly_rebalance,100.0,52300.0,268571.99278061464,216271.99278061464,4.135219747239286,-0.709896763833719,0.49999999999998906,0.5740918236259644
10,2007-05-01,2007-05-01,2017-05-01,50_TQQQ_50_cash,100.0,52300.0,281371.8185207504,229071.81852075038,4.379958289115686,-0.4334474907978789,0.9070624764858194,0.9070624764858194
10,2007-05-01,2007-05-01,2017-05-01,30_TQQQ_70_cash,100.0,52300.0,189743.09111245023,137443.09111245023,2.627974973469412,-0.2600684944787275,0.807054898360946,0.807054898360946
10,2007-06-01,2007-06-01,2017-06-01,100_QQQ,100.0,52300.0,130182.1981486401,77882.1981486401,1.4891433680428316,-0.4340164713045822,0.0,0.0
10,2007-06-01,2007-06-01,2017-06-01,100_QLD,100.0,52300.0,280707.0975281915,228407.09752819152,4.36724851870347,-0.7159205754930691,0.0,0.0
10,2007-06-01,2007-06-01,2017-06-01,100_TQQQ,100.0,52300.0,560603.5324016663,508303.5324016663,9.71899679544295,-0.8644988176261514,1.0,1.0
10,2007-06-01,2007-06-01,2017-06-01,50_TQQQ_only,50.0,26150.0,280301.76620083314,254151.76620083314,9.71899679544295,-0.8644988176261514,1.0,1.0
10,2007-06-01,2007-06-01,2017-06-01,50_TQQQ_50_QQQ,100.0,52300.0,345392.8652751532,293092.8652751532,5.604070081742891,-0.6492576444653668,0.8115447491294703,0.8115447491294703
10,2007-06-01,2007-06-01,2017-06-01,50_50_monthly_rebalance,100.0,52300.0,285082.9105702696,232782.91057026963,4.450916072089285,-0.7075772739298942,0.49999999999999695,0.5740558433207635
10,2007-06-01,2007-06-01,2017-06-01,50_TQQQ_50_cash,100.0,52300.0,306451.76620083314,254151.76620083314,4.859498397721475,-0.4322494088130757,0.9146684637383927,0.9146684637383927
10,2007-06-01,2007-06-01,2017-06-01,30_TQQQ_70_cash,100.0,52300.0,204791.05972049988,152491.05972049988,2.915699038632885,-0.25934964528784543,0.8212324305076327,0.8212324305076327
10,2007-07-01,2007-07-02,2017-06-30,100_QQQ,100.0,52200.0,125233.73587285083,73033.73587285083,1.399113714039288,-0.43229389879491475,0.0,0.0
10,2007-07-01,2007-07-02,2017-06-30,100_QLD,100.0,52200.0,261522.52497337118,209322.52497337118,4.010010056961134,-0.7122344747539497,0.0,0.0
10,2007-07-01,2007-07-02,2017-06-30,100_TQQQ,100.0,52200.0,506327.44301924424,454127.44301924424,8.699759444813107,-0.8608617355718813,1.0,1.0
10,2007-07-01,2007-07-02,2017-06-30,50_TQQQ_only,50.0,26100.0,253163.72150962212,227063.72150962212,8.699759444813107,-0.8608617355718813,1.0,1.0
10,2007-07-01,2007-07-02,2017-06-30,50_TQQQ_50_QQQ,100.0,52200.0,315780.58944604755,263580.58944604755,5.049436579426199,-0.646577817183398,0.8017076728931631,0.8159799049714116
10,2007-07-01,2007-07-02,2017-06-30,50_50_monthly_rebalance,100.0,52200.0,265488.8702865602,213288.8702865602,4.085993683650579,-0.7037574484144822,0.4830509027164401,0.5740098077433518
10,2007-07-01,2007-07-02,2017-06-30,50_TQQQ_50_cash,100.0,52200.0,279263.7215096221,227063.72150962212,4.349879722406554,-0.43043086778594064,0.9065399549253635,0.9175098254773765
10,2007-07-01,2007-07-02,2017-06-30,30_TQQQ_70_cash,100.0,52200.0,188438.23290577327,136238.23290577327,2.6099278334439324,-0.2582585206715644,0.8060903064280407,0.826595184144521
10,2007-08-01,2007-08-01,2017-08-01,100_QQQ,100.0,52300.0,129998.39839355084,77698.39839355084,1.4856290323814694,-0.42941650148599453,0.0,0.0
10,2007-08-01,2007-08-01,2017-08-01,100_QLD,100.0,52300.0,282774.6807735098,230474.68077350978,4.406781659149327,-0.7078783259225864,0.0,0.0
10,2007-08-01,2007-08-01,2017-08-01,100_TQQQ,100.0,52300.0,571486.8513999556,519186.8513999556,9.927090848947525,-0.8570493586953185,1.0,1.0
10,2007-08-01,2007-08-01,2017-08-01,50_TQQQ_only,50.0,26150.0,285743.4256999778,259593.4256999778,9.927090848947525,-0.8570493586953185,1.0,1.0
10,2007-08-01,2007-08-01,2017-08-01,50_TQQQ_50_QQQ,100.0,52300.0,350742.62489675323,298442.62489675323,5.706359940664497,-0.6432329300906565,0.8146812090035849,0.817681243968142
10,2007-08-01,2007-08-01,2017-08-01,50_50_monthly_rebalance,100.0,52300.0,287447.9528171162,235147.95281711622,4.496136765145626,-0.6992619630232348,0.4999999999999916,0.5739738121585155
10,2007-08-01,2007-08-01,2017-08-01,50_TQQQ_50_cash,100.0,52300.0,311893.4256999778,259593.4256999778,4.963545424473763,-0.42852467934765925,0.9161572580720099,0.918466216109563
10,2007-08-01,2007-08-01,2017-08-01,30_TQQQ_70_cash,100.0,52300.0,208056.05541998666,155756.05541998666,2.9781272546842574,-0.2571148076085956,0.8240378059360097,0.8284085089836051
10,2007-09-01,2007-09-04,2017-09-01,100_QQQ,100.0,52200.0,130995.3953030402,78795.3953030402,1.5094903314758659,-0.42685528395240757,0.0,0.0
10,2007-09-01,2007-09-04,2017-09-01,100_QLD,100.0,52200.0,289163.82197148656,236963.82197148656,4.539536819377137,-0.703129352157333,0.0,0.0
10,2007-09-01,2007-09-04,2017-09-01,100_TQQQ,100.0,52200.0,594053.4074815861,541853.4074815861,10.380333476658738,-0.8524415213188006,1.0,1.0
10,2007-09-01,2007-09-04,2017-09-01,50_TQQQ_only,50.0,26100.0,297026.70374079305,270926.70374079305,10.380333476658738,-0.8524415213188006,1.0,1.0
10,2007-09-01,2007-09-04,2017-09-01,50_TQQQ_50_QQQ,100.0,52200.0,362524.4013923131,310324.4013923131,5.944911904067301,-0.6396484026356042,0.8193288578645485,0.819379611305172
10,2007-09-01,2007-09-04,2017-09-01,50_50_monthly_rebalance,100.0,52200.0,293749.9014205614,241549.90142056142,4.627392747520334,-0.6943821964910697,0.49999999999999506,0.5739218541058899
10,2007-09-01,2007-09-04,2017-09-01,50_TQQQ_50_cash,100.0,52200.0,323126.70374079305,270926.70374079305,5.190166738329369,-0.4262207606594003,0.9192267315023985,0.9192613616469161
10,2007-09-01,2007-09-04,2017-09-01,30_TQQQ_70_cash,100.0,52200.0,214756.0222444758,162556.0222444758,3.114100042997621,-0.25573245639564024,0.8298534326622827,0.8299192903823451
10,2007-10-01,2007-10-01,2017-09-29,100_QQQ,100.0,52200.0,129945.36584119561,77745.36584119561,1.4893748245439773,-0.4232338339091878,0.0,0.0
10,2007-10-01,2007-10-01,2017-09-29,100_QLD,100.0,52200.0,285989.5521367135,233789.55213671352,4.4787270524274625,-0.6978327775773507,0.0,0.0
10,2007-10-01,2007-10-01,2017-09-29,100_TQQQ,100.0,52200.0,586995.9124482652,534795.9124482652,10.24513242238056,-0.8477503098406525,1.0,1.0
10,2007-10-01,2007-10-01,2017-09-29,50_TQQQ_only,50.0,26100.0,293497.9562241326,267397.9562241326,10.24513242238056,-0.8477503098406525,1.0,1.0
10,2007-10-01,2007-10-01,2017-09-29,50_TQQQ_50_QQQ,100.0,52200.0,358470.6391447304,306270.6391447304,5.867253623462268,-0.6354920718749202,0.8187503359393251,0.8205193437533578
10,2007-10-01,2007-10-01,2017-09-29,50_50_monthly_rebalance,100.0,52200.0,290463.6300999394,238263.63009993942,4.564437358236387,-0.6889651593901731,0.49818870665266773,0.5738802829742742
10,2007-10-01,2007-10-01,2017-09-29,50_TQQQ_50_cash,100.0,52200.0,319597.9562241326,267397.9562241326,5.12256621119028,-0.42387515492032624,0.9183348970426576,0.9196934615881205
10,2007-10-01,2007-10-01,2017-09-29,30_TQQQ_70_cash,100.0,52200.0,212638.77373447956,160438.77373447956,3.073539726714168,-0.25432509295219585,0.8281592798986547,0.8307414964001223
10,2007-11-01,2007-11-01,2017-11-01,100_QQQ,100.0,52300.0,135087.0311316272,82787.03113162721,1.5829260254613233,-0.4165852618809637,0.0,0.0
10,2007-11-01,2007-11-01,2017-11-01,100_QLD,100.0,52300.0,309993.39993301244,257693.39993301244,4.9272160599046355,-0.689829978189159,0.0,0.0
10,2007-11-01,2007-11-01,2017-11-01,100_TQQQ,100.0,52300.0,664493.468590833,612193.468590833,11.705420049537915,-0.841403124765459,1.0,1.0
10,2007-11-01,2007-11-01,2017-11-01,50_TQQQ_only,50.0,26150.0,332246.7342954165,306096.7342954165,11.705420049537915,-0.841403124765459,1.0,1.0
10,2007-11-01,2007-11-01,2017-11-01,50_TQQQ_50_QQQ,100.0,52300.0,399790.24986123014,347490.24986123014,6.644173037499621,-0.6289941933232113,0.83105261924407,0.8310632160130346
10,2007-11-01,2007-11-01,2017-11-01,50_50_monthly_rebalance,100.0,52300.0,315001.73453668866,262701.73453668866,5.022977715806666,-0.6807494110968715,0.4999999999999915,0.5738421041907297
10,2007-11-01,2007-11-01,2017-11-01,50_TQQQ_50_cash,100.0,52300.0,358396.7342954165,306096.7342954165,5.852710024768958,-0.4207015623827295,0.9270361655180561,0.927040589301611
10,2007-11-01,2007-11-01,2017-11-01,30_TQQQ_70_cash,100.0,52300.0,235958.0405772499,183658.0405772499,3.511626014861375,-0.25242093742963767,0.84484529575497,0.8448538687784999
10,2007-12-01,2007-12-03,2017-12-01,100_QQQ,100.0,52200.0,135985.33240673077,83785.33240673077,1.6050829962975244,-0.40856171747096715,0.0,0.0
10,2007-12-01,2007-12-03,2017-12-01,100_QLD,100.0,52200.0,316581.4339759741,264381.4339759741,5.064778428658507,-0.6797428090229938,0.0,0.0
10,2007-12-01,2007-12-03,2017-12-01,100_TQQQ,100.0,52200.0,689871.1209421465,637671.1209421465,12.215921857129244,-0.8330372640260243,1.0,1.0
10,2007-12-01,2007-12-03,2017-12-01,50_TQQQ_only,50.0,26100.0,344935.56047107326,318835.56047107326,12.215921857129244,-0.8330372640260243,1.0,1.0
10,2007-12-01,2007-12-03,2017-12-01,50_TQQQ_50_QQQ,100.0,52200.0,412928.2266744386,360728.2266744386,6.910502426713384,-0.6207994907484957,0.8353402315192847,0.8391430581347903
10,2007-12-01,2007-12-03,2017-12-01,50_50_monthly_rebalance,100.0,52200.0,321611.39595584845,269411.39595584845,5.161137853560315,-0.670426228297613,0.499999999999997,0.5737869725262947
10,2007-12-01,2007-12-03,2017-12-01,50_TQQQ_50_cash,100.0,52200.0,371035.56047107326,318835.56047107326,6.107960928564622,-0.4165186320130121,0.929656338150276,0.9322974174695716
10,2007-12-01,2007-12-03,2017-12-01,30_TQQQ_70_cash,100.0,52200.0,243501.33628264396,191301.33628264396,3.664776557138773,-0.24991117920780737,0.8499392218628885,0.8551068298431834
10,2008-01-01,2008-01-02,2017-12-29,100_QQQ,100.0,52200.0,136338.22331699997,84138.22331699997,1.6118433585632177,-0.4004206057805699,0.0,0.0
10,2008-01-01,2008-01-02,2017-12-29,100_QLD,100.0,52200.0,319856.9642366974,267656.9642366974,5.127528050511445,-0.6698715191374229,0.0,0.0
10,2008-01-01,2008-01-02,2017-12-29,100_TQQQ,100.0,52200.0,703853.5388940605,651653.5388940605,12.48378427000116,-0.8249724275483898,1.0,1.0
10,2008-01-01,2008-01-02,2017-12-29,50_TQQQ_only,50.0,26100.0,351926.76944703027,325826.76944703027,12.48378427000116,-0.8249724275483898,1.0,1.0
10,2008-01-01,2008-01-02,2017-12-29,50_TQQQ_50_QQQ,100.0,52200.0,420095.88110553025,367895.88110553025,7.047813814282188,-0.6126965166644798,0.8377296357224328,0.8428713103187666
10,2008-01-01,2008-01-02,2017-12-29,50_50_monthly_rebalance,100.0,52200.0,324895.0080652423,272695.0080652423,5.224042300100428,-0.660352141340679,0.503512919910678,0.5737407380813273
10,2008-01-01,2008-01-02,2017-12-29,50_TQQQ_50_cash,100.0,52200.0,378026.76944703027,325826.76944703027,6.24189213500058,-0.4124862137741949,0.9309572704647913,0.9345674601868892
10,2008-01-01,2008-01-02,2017-12-29,30_TQQQ_70_cash,100.0,52200.0,247696.06166821814,195496.06166821814,3.7451352810003478,-0.24749172826451693,0.8524804966461506,0.8595752081475828
10,2008-02-01,2008-02-01,2018-02-01,100_QQQ,100.0,52300.0,146083.4892060814,93783.4892060814,1.7931833500206769,-0.39499759659037603,0.0,0.0
10,2008-02-01,2008-02-01,2018-02-01,100_QLD,100.0,52300.0,368401.67985972814,316101.67985972814,6.044009175138205,-0.6620887029366112,0.0,0.0
10,2008-02-01,2008-02-01,2018-02-01,100_TQQQ,100.0,52300.0,873605.5012691645,821305.5012691645,15.703738073980201,-0.8177204413137383,1.0,1.0
10,2008-02-01,2008-02-01,2018-02-01,50_TQQQ_only,50.0,26150.0,436802.75063458225,410652.75063458225,15.703738073980201,-0.8177204413137383,1.0,1.0
10,2008-02-01,2008-02-01,2018-02-01,50_TQQQ_50_QQQ,100.0,52300.0,509844.49523762293,457544.49523762293,8.748460712000439,-0.6063590189520571,0.8567372104919988,0.8611505697205891
10,2008-02-01,2008-02-01,2018-02-01,50_50_monthly_rebalance,100.0,52300.0,374667.37072026776,322367.37072026776,6.163812059660952,-0.6524138485614657,0.4999999999999889,0.5736815998469763
10,2008-02-01,2008-02-01,2018-02-01,50_TQQQ_50_cash,100.0,52300.0,462952.75063458225,410652.75063458225,7.8518690369901005,-0.4088602206568691,0.9435147540128977,0.9463767498085162
10,2008-02-01,2008-02-01,2018-02-01,30_TQQQ_70_cash,100.0,52300.0,298691.6503807494,246391.65038074937,4.7111214221940605,-0.24531613239412153,0.8774321279040362,0.883228007884619
10,2008-03-01,2008-03-03,2018-03-01,100_QQQ,100.0,52200.0,141462.29147666297,89262.29147666297,1.7100055838441182,-0.39111830662663916,0.0,0.0
10,2008-03-01,2008-03-03,2018-03-01,100_QLD,100.0,52200.0,346248.9878151237,294048.9878151237,5.633122371937236,-0.6545486200206649,0.0,0.0
