date,equity,cash,cost,QQQ,QLD,TQQQ
2025-07-24,7532.298866522217,1.0368239600211382e-10,0.0,0.9999999999999862,0.0,0.0
2025-07-25,7550.429848614541,1.0368239600211382e-10,0.0,0.9999999999999862,0.0,0.0
2025-07-28,7574.026451886841,1.0368239600211382e-10,0.0,0.9999999999999863,0.0,0.0
2025-07-29,7562.294784226184,1.0368239600211382e-10,0.0,0.9999999999999863,0.0,0.0
2025-07-30,7572.426418880227,1.0368239600211382e-10,0.0,0.9999999999999863,0.0,0.0
2025-07-31,7532.298866522217,1.0368239600211382e-10,0.0,0.9999999999999862,0.0,0.0
2025-08-01,7383.921763793377,1.064108801074326e-10,1.3642420526593924e-15,0.9999999999999856,0.0,0.0
2025-08-04,7520.167395008604,1.064108801074326e-10,0.0,0.9999999999999859,0.0,0.0
2025-08-05,7469.109417885432,1.064108801074326e-10,0.0,0.9999999999999858,0.0,0.0
2025-08-06,7563.095209526886,1.064108801074326e-10,0.0,0.9999999999999859,0.0,0.0
2025-08-07,7588.690014469174,1.064108801074326e-10,0.0,0.999999999999986,0.0,0.0
2025-08-08,7659.479824286074,1.064108801074326e-10,0.0,0.9999999999999861,0.0,0.0
2025-08-11,7636.8152790758795,1.064108801074326e-10,0.0,0.999999999999986,0.0,0.0
2025-08-12,7732.800907576904,1.064108801074326e-10,0.0,0.9999999999999862,0.0,0.0
2025-08-13,7736.66813093985,1.064108801074326e-10,0.0,0.9999999999999862,0.0,0.0
2025-08-14,7730.667802766348,1.064108801074326e-10,0.0,0.9999999999999862,0.0,0.0
2025-08-15,7696.674664127617,1.064108801074326e-10,0.0,0.9999999999999861,0.0,0.0
2025-08-18,7693.607866065374,1.064108801074326e-10,0.0,0.9999999999999861,0.0,0.0
2025-08-19,7589.223086273115,1.064108801074326e-10,0.0,0.999999999999986,0.0,0.0
2025-08-20,7544.16380213386,1.064108801074326e-10,0.0,0.9999999999999859,0.0,0.0
2025-08-21,7509.236970243441,1.064108801074326e-10,0.0,0.9999999999999858,0.0,0.0
2025-08-22,7625.084429010013,1.064108801074326e-10,0.0,0.999999999999986,0.0,0.0
2025-08-25,7603.08949393391,1.064108801074326e-10,0.0,0.999999999999986,0.0,0.0
2025-08-26,7633.616030657443,1.064108801074326e-10,0.0,0.999999999999986,0.0,0.0
2025-08-27,7645.348515912891,1.064108801074326e-10,0.0,0.9999999999999861,0.0,0.0
2025-08-28,7693.207244617627,1.064108801074326e-10,0.0,0.9999999999999861,0.0,0.0
2025-08-29,7604.154819947001,1.064108801074326e-10,0.0,0.999999999999986,0.0,0.0
2025-09-02,7540.4314819114825,1.064108801074326e-10,0.0,0.9999999999999859,0.0,0.0
2025-09-03,7599.755342374905,1.064108801074326e-10,0.0,0.999999999999986,0.0,0.0
2025-09-04,7668.5444977374445,1.064108801074326e-10,0.0,0.9999999999999861,0.0,0.0
2025-09-05,7679.609825643176,1.064108801074326e-10,0.0,0.9999999999999861,0.0,0.0
2025-09-08,7717.070383791897,1.064108801074326e-10,0.0,0.9999999999999862,0.0,0.0
2025-09-09,7738.9336861065985,1.064108801074326e-10,0.0,0.9999999999999862,0.0,0.0
2025-09-10,7741.467412364901,1.064108801074326e-10,0.0,0.9999999999999862,0.0,0.0
2025-09-11,7786.526696504155,1.064108801074326e-10,0.0,0.9999999999999863,0.0,0.0
2025-09-12,7820.921274185425,1.064108801074326e-10,0.0,0.9999999999999863,0.0,0.0
2025-09-15,7887.84386063938,1.064108801074326e-10,0.0,0.9999999999999865,0.0,0.0
2025-09-16,7881.1780103057445,1.064108801074326e-10,0.0,0.9999999999999865,0.0,0.0
2025-09-17,7865.448304115529,1.064108801074326e-10,0.0,0.9999999999999865,0.0,0.0
2025-09-18,7936.370564288624,1.064108801074326e-10,0.0,0.9999999999999866,0.0,0.0
2025-09-19,7990.094718026293,1.064108801074326e-10,0.0,0.9999999999999867,0.0,0.0
2025-09-22,8037.395847083348,1.064108801074326e-10,0.0,0.9999999999999868,0.0,0.0
2025-09-23,7984.009359994495,1.064108801074326e-10,0.0,0.9999999999999867,0.0,0.0
2025-09-24,7955.980575358446,1.064108801074326e-10,0.0,0.9999999999999867,0.0,0.0
2025-09-25,7921.680021078178,1.064108801074326e-10,0.0,0.9999999999999866,0.0,0.0
2025-09-26,7954.245639211264,1.064108801074326e-10,0.0,0.9999999999999867,0.0,0.0
2025-09-29,7991.082372534208,1.064108801074326e-10,0.0,0.9999999999999867,0.0,0.0
2025-09-30,8012.971837882231,1.064108801074326e-10,0.0,0.9999999999999867,0.0,0.0
2025-10-01,8051.409421806581,1.1368683772161603e-10,3.637978807091713e-15,0.9999999999999859,0.0,0.0
2025-10-02,8084.508929338399,1.1368683772161603e-10,0.0,0.9999999999999859,0.0,0.0
2025-10-03,8050.475728554893,1.1368683772161603e-10,0.0,0.9999999999999859,0.0,0.0
2025-10-06,8110.93604577825,1.1368683772161603e-10,0.0,0.999999999999986,0.0,0.0
2025-10-07,8068.226529069251,1.1368683772161603e-10,0.0,0.9999999999999859,0.0,0.0
2025-10-08,8160.719392621754,1.1368683772161603e-10,0.0,0.9999999999999861,0.0,0.0
2025-10-09,8150.8428475426035,1.1368683772161603e-10,0.0,0.999999999999986,0.0,0.0
2025-10-10,7867.892912541578,1.1368683772161603e-10,0.0,0.9999999999999856,0.0,0.0
2025-10-13,8034.859668040672,1.1368683772161603e-10,0.0,0.9999999999999859,0.0,0.0
2025-10-14,7981.339913000833,1.1368683772161603e-10,0.0,0.9999999999999858,0.0,0.0
2025-10-15,8037.662382985318,1.1368683772161603e-10,0.0,0.9999999999999859,0.0,0.0
2025-10-16,8007.899479796879,1.1368683772161603e-10,0.0,0.9999999999999858,0.0,0.0
2025-10-17,8060.48554158503,1.1368683772161603e-10,0.0,0.9999999999999859,0.0,0.0
2025-10-20,8162.05370732119,1.1368683772161603e-10,0.0,0.9999999999999861,0.0,0.0
2025-10-21,8159.918967321052,1.1368683772161603e-10,0.0,0.9999999999999861,0.0,0.0
2025-10-22,8081.306410540797,1.1368683772161603e-10,0.0,0.9999999999999859,0.0,0.0
2025-10-23,8149.241179346406,1.1368683772161603e-10,0.0,0.999999999999986,0.0,0.0
2025-10-24,8236.261063365811,1.1368683772161603e-10,0.0,0.9999999999999861,0.0,0.0
2025-10-27,8382.942474497453,1.1368683772161603e-10,0.0,0.9999999999999863,0.0,0.0
2025-10-28,8447.407371008696,1.1368683772161603e-10,0.0,0.9999999999999867,0.0,0.0
2025-10-29,8485.445968674881,1.1368683772161603e-10,0.0,0.9999999999999867,0.0,0.0
