date,synthetic_nav,deposit,deposited,equity,profit,profit_on_deposited,initial_dollar_value,nav_drawdown
2000-08-24,280.1291779056081,0.0,2200.0,2318.145589703026,118.14558970302596,0.05370254077410275,0.5894407257509033,-0.4102645538862213
2000-08-25,277.4604977014278,0.0,2200.0,2296.0615308702368,96.06153087023677,0.043664332213743995,0.5838253564126934,-0.41588273090910033
2000-08-28,280.5009299564904,100.0,2300.0,2421.1719646218708,121.17196462187076,0.05268346287907422,0.5902229570068893,-0.4094819315146073
2000-08-29,280.1055598630446,0.0,2300.0,2417.759287929322,117.759287929322,0.05119969040405303,0.5893910292635415,-0.41031427522182673
2000-08-30,282.4192543399788,0.0,2300.0,2437.73017431149,137.73017431148992,0.05988268448325651,0.5942594466195853,-0.40544342365710495
2000-08-31,297.8436358752473,0.0,2300.0,2570.867273538277,270.867273538277,0.11776837979925081,0.6267150398369081,-0.3729716026431734
2000-09-01,300.9398926981867,0.0,2300.0,2597.5929254501366,297.5929254501366,0.12938822845658104,0.6332301050738454,-0.36645327987361775
2000-09-05,284.15987490430837,100.0,2400.0,2552.7045406159846,152.70454061598457,0.06362689192332693,0.5979220163538994,-0.40177902263792364
2000-09-06,262.79332023500785,0.0,2400.0,2360.7615326877526,-39.238467312247394,-0.016349361380103122,0.5529630528313183,-0.446760465642266
2000-09-07,278.5781439995751,0.0,2400.0,2502.561958628266,102.56195862826598,0.04273414942844411,0.5861770794643162,-0.4135298319959517
2000-09-08,258.7904624057314,0.0,2400.0,2324.802503075724,-75.19749692427604,-0.03133229038511498,0.5445403407039817,-0.45518738912566636
2000-09-11,244.11879478196664,100.0,2500.0,2292.9519613076145,-207.0480386923855,-0.08281921547695414,0.5136685890471729,-0.48607457665830345
2000-09-12,238.8076254773548,0.0,2500.0,2243.065363740543,-256.93463625945697,-0.10277385450378274,0.5024929610283339,-0.49725579249115204
2000-09-13,248.5025707140729,0.0,2500.0,2334.1277652043764,-165.87223479562363,-0.0663488939182495,0.5228928194050001,-0.4768457341852974
2000-09-14,247.8671563451238,0.0,2500.0,2328.1594634813314,-171.8405365186686,-0.06873621460746748,0.5215557965729404,-0.47818342552877313
2000-09-15,239.70315987924118,0.0,2500.0,2251.476913392252,-248.52308660774816,-0.09940923464309925,0.504377321849757,-0.49537048948931817
2000-09-18,227.68287710734225,100.0,2600.0,2238.5231737109434,-361.4768262890566,-0.1390295485727141,0.4790845470885836,-0.5206759106378721
2000-09-19,249.32999708496274,0.0,2600.0,2451.352440143478,-148.6475598565221,-0.0571721384063546,0.5246338690314946,-0.4751038140339897
2000-09-20,253.78873137013858,0.0,2600.0,2495.189641032678,-104.81035896732192,-0.04031167652589307,0.5340158248585667,-0.465717167229004
2000-09-21,244.04580677829472,0.0,2600.0,2399.399554594696,-200.60044540530407,-0.07715401746357853,0.5135150095372586,-0.4862282329579728
2000-09-22,241.75720968824362,0.0,2600.0,2376.8986195816888,-223.10138041831124,-0.08580822323781201,0.5086994014674499,-0.49104624883181647
2000-09-25,231.24926036598973,100.0,2700.0,2373.5370193609638,-326.46298063903623,-0.12091221505149485,0.4865888404720861,-0.5131678651076779
2000-09-26,226.1475191209971,0.0,2700.0,2321.172866113399,-378.82713388660113,-0.14030634588392632,0.47585388567542775,-0.5239081873817346
2000-09-27,224.74228226970735,0.0,2700.0,2306.7495478194173,-393.25045218058267,-0.14564831562243807,0.4728970218611369,-0.5268665296279326
2000-09-28,243.9743476268589,0.0,2700.0,2504.147018460938,-195.85298153906206,-0.07253814131076375,0.5133646469995222,-0.48637867067697804
2000-09-29,223.67150907751275,0.0,2700.0,2295.7591567280438,-404.24084327195624,-0.1497188308414653,0.47064392801264654,-0.5291207500233472
2000-10-02,209.39179538711605,100.0,2800.0,2249.1425331719383,-550.8574668280617,-0.19673480958145062,0.440596915901617,-0.5591827856404322
2000-10-03,196.6684052688374,0.0,2800.0,2112.4766345475223,-687.5233654524777,-0.24554405909017063,0.4138246804586632,-0.5859684072011075
