date,synthetic_nav,deposit,deposited,equity,profit,profit_on_deposited,initial_dollar_value,nav_drawdown
2020-09-22,646.9360064959085,0.0,107000.0,591580.5761571312,484580.57615713123,4.528790431375058,2.6606638719713502,-0.0991220752452826
2020-09-23,626.5152592223526,0.0,107000.0,572907.1412016667,465907.1412016667,4.354272347679128,2.5766791440170387,-0.1275585824747777
2020-09-24,630.1664585565007,0.0,107000.0,576245.9236841246,469245.9236841246,4.385475922281539,2.591695488848968,-0.12247417714567965
2020-09-25,644.8909547694917,0.0,107000.0,589710.5103910632,482710.5103910632,4.51131318122489,2.652253155625136,-0.10196987152932213
2020-09-28,657.2165864639348,100.0,107100.0,601081.4427482814,493981.4427482814,4.612338401011031,2.7029449746293963,-0.08480605719423129
2020-09-29,654.8496275552112,0.0,107100.0,598916.6539935783,491816.6539935783,4.5921256208550725,2.6932103455599887,-0.08810211895035502
2020-09-30,660.3466374807069,0.0,107100.0,603944.1452725128,496844.1452725128,4.6390676496032945,2.71581798459349,-0.08044736663434227
2020-10-01,669.9806568357939,0.0,107100.0,612755.2896847032,505655.2896847032,4.721337905552785,2.7554399672665397,-0.06703170376118228
2020-10-02,651.0337690991137,0.0,107100.0,595426.721217452,488326.72121745197,4.559539880648478,2.6775168045717743,-0.09341581707902558
2020-10-05,665.6780403527715,100.0,107200.0,608920.124594714,501720.124594714,4.680225042861139,2.7377445288980176,-0.07302322714111509
2020-10-06,653.1371828075689,0.0,107200.0,597448.5421238509,490248.5421238509,4.573214012349355,2.6861675471579067,-0.09048674997262429
2020-10-07,665.3918105475086,0.0,107200.0,608658.299691205,501458.29969120503,4.677782646373181,2.736567347083591,-0.0734218107883059
2020-10-08,668.1591523839207,0.0,107200.0,611189.6887917547,503989.68879175466,4.701396350669353,2.747948637306434,-0.06956820371489958
2020-10-09,678.2727866918799,0.0,107200.0,620441.0011223286,513241.00112232857,4.787695905991871,2.7895431399269754,-0.05548466253679707
2020-10-12,699.2159830912266,100.0,107300.0,639698.4612165133,532398.4612165133,4.961775034636657,2.8756765526043155,-0.02632062912309463
2020-10-13,698.9267868130462,0.0,107300.0,639433.88143199,532133.88143199,4.959309239813513,2.8744871705301427,-0.026723343673402455
2020-10-14,693.2652314641723,0.0,107300.0,634254.2397585327,526954.2397585327,4.911036717227705,2.8512028029502554,-0.034607230460294014
2020-10-15,688.24134370172,0.0,107300.0,629657.9871718038,522357.98717180383,4.8682011851985445,2.8305409808655697,-0.041603145877265435
2020-10-16,685.5538981569009,0.0,107300.0,627199.2979810569,519899.29798105685,4.8452870268504835,2.8194882813756768,-0.04534549495197748
2020-10-19,672.9432507337408,100.0,107400.0,615762.0235337499,508362.02353374986,4.733352174429701,2.7676242737086634,-0.06290620229600719
2020-10-20,675.4547399671044,0.0,107400.0,618060.1069021958,510660.10690219584,4.7547495987169075,2.7779533149136033,-0.0594088776983992
2020-10-21,674.7297315518051,0.0,107400.0,617396.7037870047,509996.7037870047,4.748572660959075,2.77497156142007,-0.060418473809987217
2020-10-22,674.5843498185685,0.0,107400.0,617263.675407353,509863.675407353,4.747334035450214,2.774373647683033,-0.060620922263652344
2020-10-23,676.2962164918135,0.0,107400.0,618830.0816170713,511430.0816170713,4.761918823250198,2.7814140686294655,-0.05823709622743767
2020-10-26,665.4161281511762,100.0,107500.0,608974.4444427638,501474.4444427638,4.664878552955942,2.736667358474025,-0.07338794779087332
2020-10-27,670.8741230954414,0.0,107500.0,613969.4833339766,506469.4833339766,4.711344031013736,2.759114539981615,-0.06578752501437035
2020-10-28,644.4847956654779,0.0,107500.0,589818.5417937842,482318.54179378424,4.486684109709621,2.650582738700632,-0.10253546034656236
2020-10-29,656.5819463423151,0.0,107500.0,600889.5923756745,493389.5923756745,4.58967062675046,2.700334880236223,-0.0856898127279937
2020-10-30,639.3649274140631,0.0,107500.0,585132.9491366175,477632.9491366175,4.44309720127086,2.629526176151924,-0.10966503149276396
2020-11-02,641.2006835623689,100.0,107600.0,586912.9434726033,479312.94347260334,4.454581259039064,2.637076119287725,-0.10710868562140174
2020-11-03,652.48561280711,0.0,107600.0,597242.4256607906,489642.42566079064,4.550580164133742,2.6834878249862015,-0.09139408087390655
2020-11-04,681.2374913025591,0.0,107600.0,623560.0046508468,515960.0046508468,4.795167329468836,2.801736127130496,-0.05135622184040445
2020-11-05,698.7517610411788,0.0,107600.0,639591.4155157834,531991.4155157834,4.944158136763786,2.873767339289965,-0.026967072346030352
2020-11-06,699.6727692748171,0.0,107600.0,640434.4458918022,532834.4458918022,4.9519929915595,2.877555184313931,-0.025684540568743475
2020-11-09,684.572191203669,100.0,107700.0,626712.3196915492,519012.3196915492,4.819055893143446,2.81545079977456,-0.046712551529234814
2020-11-10,672.6726360915079,0.0,107700.0,615818.5120209113,508118.5120209113,4.717906332598991,2.766511312620417,-0.06328304135714313
2020-11-11,688.2148936604767,0.0,107700.0,630047.1418417713,522347.1418417713,4.850019887110226,2.830432199365635,-0.04163997835841604
2020-11-12,684.4039125320212,0.0,107700.0,626558.2638914186,518858.2638914186,4.817625477171946,2.814758717439397,-0.046946884661063004
2020-11-13,690.8886310384471,0.0,107700.0,632494.8956008708,524794.8956008708,4.872747405764818,2.841428521062486,-0.037916718319990106
2020-11-16,695.24912781573,100.0,107800.0,636586.7942989318,528786.7942989318,4.9052578320865665,2.859362004626038,-0.03184459488247182
2020-11-17,693.1679042796674,0.0,107800.0,634681.1760593175,526881.1760593175,4.887580482925023,2.850802523910331,-0.034742761503733566
2020-11-18,688.6090766029123,0.0,107800.0,630507.0039814261,522707.0039814261,4.848859035078164,2.832053361742369,-0.04109106670782092
